contribution_ext_id,pm_name,sitting_date,debate_section,is_pmqs,contribution_text,sentiment_label
96069E5F-9D4D-4C81-985D-996E5FF854BF,Rishi Sunak,2022-11-17,G20,False,"Let me start by thanking the right hon. and learned Gentleman for his words about the situation in Ukraine and Russia, and for his condemnation of the Russian aggression and steadfast support for the position of the Government and, indeed, the whole House on Ukraine. The right hon. and learned Gentleman was right to ask about the further support that we will be providing. He will know that we have provided £1.5 billion in economic and humanitarian support for Ukraine, alongside, obviously, the military assistance. We are hosting a reconstruction conference in the UK next year, and there is an ongoing dialogue about what further support the Ukrainian Government need from us and others. In the short term, we are in the process of providing 25,000 pieces of winter equipment for the brave Ukrainian soldiers, but also funds to help restore some of the damage done to Ukraine’s energy infrastructure, which I know have been warmly welcomed by President Zelensky. Let me briefly turn to some of the right hon. and learned Gentleman’s other questions. On China, I very much supported President Biden in his meeting with President Xi. President Biden and I discussed that meeting at length. I believe that our approach is entirely aligned with that of the United States, and indeed our other allies such as Canada and Australia. Of course China poses significant challenges to our values, our interests and indeed our economic security. It is right that we take the necessary steps to defend ourselves against those challenges, but it is also right to engage in dialogue when that can make a difference in solving some of the pressing global challenges that we all collectively face. The right hon. and learned Gentleman asked about Northern Ireland. I have discussed this issue with my European counterparts and, indeed, with the President at various meetings, not just at the G20. I remain committed to finding a solution to the challenges posed by the protocol. It is clearly having an impact on families and businesses on the ground in Northern Ireland. The people of Northern Ireland deserve to have a functioning Executive, particularly at a time like this, and that is something that I will devote my energies to bringing about. So far I have had very constructive relationships and discussions about this issue with both the President and our European counterparts, including the Taoiseach last week. On trade, the broad, overarching comment I would make to the right hon. and learned Gentleman is that when it comes to trade deals, whoever they may be with, what I will not do is sacrifice quality for speed. I think it is important that we take the time to get trade deals right. Of course this Government believe wholeheartedly in the power and the benefits of free trade, which is something that we will champion around the world. I discussed the free trade agreement with India, and both the Prime Minister of India and I committed our teams to working as quickly as possible to see if we can bring a successful conclusion to the negotiations. The priorities of the US are in a lot of different areas, but with regard to trade—the President and I discussed this—we are deepening our economic relationship. The United States is already our single largest trading partner. We are doing more with individual states to broaden our trade relationships, and we have seen recent action on tariffs with regard to steel, aluminium and agricultural exports. All of that is good for the UK economy. Of course, we are in the process of some exciting conversations about joining the comprehensive and progressive agreement for trans-Pacific partnership. That is real evidence of our country’s commitment to the Indo-Pacific region, and is supported by the Prime Ministers of Canada, Australia and Japan. I hope that we can bring those negotiations to a conclusion in the near future. Lastly, my reflections on the summit and on attending COP are that the United Kingdom is at its best when we are an engaged and active member of the global community —when we are standing up for our values, defending our interests, spreading prosperity, and alleviating poverty and suffering. I am pleased to have had conversations with so many leaders over the past couple of days that confirmed to me that they very much welcome the UK’s support in achieving all those objectives, and that is what this Government will set about doing.",
B22DA2CC-EE8F-4C37-A2D5-F7D4E14E4E4E,Rishi Sunak,2022-11-17,G20,False,"No one can doubt my commitment personally to ensuring that the UK remains, as it is, a scientific and technological superpower. That is why we have increased the R&D budget. That is why we are deregulating to support innovation. That is why we are reforming our capital markets to get money to all the companies that need it. We will hear more from the Chancellor about that, but I can give the hon. Lady every assurance that innovation is the way we drive growth, and that is what the Government will deliver.",
603A5C3A-C452-471A-B647-3C03D3A879CA,Rishi Sunak,2022-11-30,Engagements,True,My right hon. Friend is absolutely right about the unacceptable deterioration in the quality of Avanti’s service. The Transport Secretary is rightly monitoring it and holding Avanti to account. There is a plan to increase the number of trains—with the 100 additional drivers—and restore the full direct service between Manchester and London. But what this plan needs—and I hope the Labour party supports it—is trade union co-operation.,
31F83616-6AD1-40AD-8F41-87ACD9054476,Rishi Sunak,2022-11-30,Engagements,True,"I am incredibly grateful to my hon. Friend for her dedicated work in this area. She is absolutely right to highlight the fact that, this week, the UK hosted the Preventing Sexual Violence in Conflict Initiative conference. It was an incredible success and I pay tribute to all those involved. As she said, we managed to reach a new political declaration in the conference where over 50 different countries have agreed to put an end to sexual violence in conflict. She deserves praise for all her work in this area.",
0F08BAB9-0DAB-4324-B7AE-8C4DEC5BE394,Rishi Sunak,2022-12-13,Illegal Immigration,False,"That is simply not right. We are very proud of our modern slavery system and we want to make sure that it protects those genuine victims of modern slavery. It is absolutely right that they get their cases considered properly. The reason why that is not happening at the moment is that the system is being deluged with far more claims than it was ever designed to cope with. When the impact assessment on the Modern Slavery Bill was done, it anticipated 3,500 claims a year. What we are now facing is 12,500 in just the first three quarters of this year. It is right that we focus our attention on those who most need our help, and, in doing so, we can get those people the help they need as quickly as possible.",
55889ECD-AFC9-4109-B3FE-30C905946E2A,Rishi Sunak,2023-01-11,Engagements,True,"I do not think we need to talk about our predecessors, but I remember—[Interruption.] If I am not mistaken, it was one of the hon. Gentleman’s predecessors who worked for Russia Today. The hon. Gentleman talks about priorities. Yesterday the SNP spent time talking yet more about independence at a time when we should be talking about delivering for people across the United Kingdom, focusing on their jobs and improving the NHS throughout the UK, in Scotland and, indeed, everywhere else. That is the kind of thing I want to talk to the Scottish Government about, and I hope the hon. Gentleman will work with me to do that.",
43E51AE8-8F80-4425-A4B4-115DCE3CCC93,Rishi Sunak,2023-01-25,Engagements,True,"Of course we believe in freedom of religious expression and belief in this country, but we are also balancing that with the rights of women to seek legal and safe abortions. That is currently being discussed in this Parliament. These are always matters of a free vote, and I know that Members will treat them with the sensitivity they deserve.",
23B7E030-BEC5-4987-A54F-64CDF4D0ECB6,Rishi Sunak,2023-01-25,Engagements,True,"Over the last few years, the United Kingdom has opened up its hearts and homes to hundreds of thousands of people from Syria, Afghanistan, Ukraine and Hong Kong and provided refuge and sanctuary to many children in that process, but the reports that we have read about are concerning. Local authorities have a statutory duty to protect all children regardless of where they go missing from, and in that situation they work closely with local agencies, including the police, to establish their whereabouts. That is why it is so important that we end the use of hotels for unaccompanied asylum seekers and reduce pressure on the overall system. That is what our plans will do.",
1A25A36C-4943-4B4B-A6C0-39DF65FCBD28,Rishi Sunak,2023-02-01,Engagements,True,"It is very sad to hear the case of Ella, and our thoughts and hearts go out to her family. Regarding the legislation, my right hon. Friend the Secretary of State for Environment, Food and Rural Affairs will make a statement later today. We are confident that the measures we are putting in place are not only legally binding but world leading in tackling air quality. The record over the past 10 years is one in which every single air particulate has been reduced, with binding targets to continue reducing them in future. Indeed, the Environment Act 2021 makes sure that we have the capability, accountability and ambition that we need to make all the effective interventions to drive down air pollution.",
6D3E2061-60A0-4322-AF4A-89AC4B1C9CC5,Rishi Sunak,2023-02-08,Engagements,True,"We recently announced £14 billion more for health and social care. Part of that money will go to a new discharge fund to speed the discharge of people from hospital back into their homes and communities. That money is already making a difference on the ground. We can see the numbers of people unnecessarily in hospitals are already reducing, easing the burdens in our accident and emergency departments. That comes on top of the money we have invested to improve the training, recruitment and development of our valued social care staff, and that will make sure that we can reduce vacancy rates, increase retention and get the workforce that we know we need.",
FDEA3D75-45DA-4BF5-906E-195E24435942,Rishi Sunak,2023-02-27,Northern Ireland Protocol,False,"I thank my right hon. Friend for his support and also for his invaluable advice over the past few weeks. I agree with him. He is right to highlight illegal migration in particular, as well as economic co-operation. That is a priority for this Government, as we have demonstrated. The Home Secretary is working with the French and that co-operation is yielding benefits. We continue to want to do more of that, and I know that he will support those efforts.",
3CA46C6A-310C-4C5F-9F23-9F71DDB4EF30,Rishi Sunak,2023-02-27,Northern Ireland Protocol,False,"It will depend on what the manufacturer is producing. For a large chunk of manufacturing goods, there are no international or EU standards; they are all produced to UK standards, whether that is clothing, furniture, bicycles, homewares and the like. The other 3,500 manufacturing goods standards are all international standards. Even though the standards may be named as EU, they are all the same as the ones we have in the UK, because that is what the EU and the UK committed to in the trade and co-operation agreement. If my hon. Friend looks at those 3,500 manufacturing standards, I think he will find that there are only 11 that are different between the EU and the UK. That is 0.3%. In most of those cases, the UK standards are higher, as it turns out, than the EU ones. This is a good framework and a good deal for manufacturing in Northern Ireland. I have spent time engaging with those businesses. They value their dual market access and they value unfettered access to the rest of the United Kingdom. They want the free flow of goods within the UK internal market. This framework delivers for them and it delivers for the businesses of Northern Ireland.",
4E513B8B-4588-4DA3-AB4D-D8A03046C573,Rishi Sunak,2023-03-08,Engagements,True,"My hon. Friend has raised this issue before, and he is right to do so. The Government have doubled our investment in flood defences over this Parliament, to £5.2 billion. I know that the DEFRA Secretary will talk to him and his communities on her visit, and I look forward to hearing back from her after that.",
9B0B57C6-0221-4F9E-8405-49FC78BF6DE6,Rishi Sunak,2023-03-15,Engagements,True,"As I just said, the independent Office of the Commissioner for Public Appointments is reviewing what was a rigorous, independent process to appoint the chairman. Instead of prejudging and pre-empting that review, we should let it conclude and wait for the outcome. That is the right way to do things, and that is what the Government will do.",
EB1ACA32-4861-4A04-8C35-6D7765314812,Rishi Sunak,2023-04-19,Engagements,True,"It is called The Pensions Increase (Pension Scheme for Keir Starmer QC) Regulations 2013. We are introducing a transformative policy to help doctors to cut the waiting lists faster. The right hon. and learned Gentleman wants to raise taxes on public sector workers. It is, literally, one law for him and tax rises for everyone else. [Interruption.]",
AA25A51E-5333-417C-B230-2C0C98E96F16,Rishi Sunak,2023-04-26,Engagements,True,"It is vital that people can access the NHS services they need, and particularly emergency care, which is why we are investing an extra £1 billion of dedicated funding to support urgent and emergency care services. My hon. Friend will know that specific provision is a matter for local NHS commissioners and providers, because plans for those things need to be developed locally and take into account the expanding needs of local populations. I know that my hon. Friend will continue to engage with his local NHS trust to ensure that the views of his constituents and communities are well known and adequately provided for.",
35ECBC38-861F-4A9F-9B58-ACED57DB7334,Rishi Sunak,2023-05-10,Engagements,True,"This morning, I had meetings with ministerial colleagues and others. In addition to my duties in this House, I shall have further such meetings later today.",
DE2EAB73-E41E-4A73-84A0-10BE79EC8E54,Rishi Sunak,2023-05-10,Engagements,True,"The hon. Gentleman makes an excellent point and is a passionate champion, as he should be, for his local fishing communities. He is right to highlight the concerns that have been raised not just by them but by members of the SNP about the potentially damaging impact of plans to introduce the highly protected marine areas in the way that they are. I would encourage the SNP Government to continue working with the Scottish fishing industry and coastal communities to understand their concerns. As we have seen them recently U-turn on other poorly thought-out decisions, hopefully they can re-look at this one, too.",
2EC61AB6-54F7-4CED-9981-0278527B7698,Rishi Sunak,2023-05-22,G7 Summit,False,"What we are focused on is growing our semiconductor industry and making sure that we are resilient against future shocks. There are lots of different ways to do that. Indeed, we just signed a new semiconductor deal with Japan, as the hon. Member acknowledged, and we will continue to find opportunities to do that with others, but the idea that we can insource a global manufacturing supply chain in the UK is simply not right. We should focus on our strengths. We will support manufacturing where it makes sense. In compound manufacturing in particular, the capital intensity is far less than in more basic fabs and chips, so we have a strategy that works for the UK’s strength, and particularly works for south Wales, and I am confident that it will be successful.",
67C06C78-18BD-4226-AC08-90587FDAAE07,Rishi Sunak,2023-09-06,Engagements,True,"I know that the right hon. and learned Gentleman comes here with prepared scripts, but he has not listened to a single fact, over six questions, about the record amounts of funding going into schools, or the incredible reforms to education impacting the most disadvantaged children in our society—a record that we are rightly proud of. Yes, we can name the schools: that is because we are reacting to information and publishing it so that we know where the issues are—something that we are still waiting for from the Welsh Government. Of course the right hon. and learned Gentleman wants to score political points from something that we are dealing with in the right and responsible way, but I note that he has not mentioned a single other thing that has happened since we last met at the Dispatch Box. He talked about hard-working families across Britain, but what has happened to energy bills? Down. What has happened to inflation? Down. What has happened to small boat crossings? Down. And what has happened to economic growth? It has gone up. The right hon. and learned Gentleman tried time and again to talk down the British economy, but thankfully, people were not listening. His entire economic narrative has been demolished, and the Conservatives are getting on delivering for Britain. [Hon. Members: “More!”]",
C4BDA2B4-A89E-42CF-A691-7C9068309119,Rishi Sunak,2023-09-13,Engagements,True,"As my hon. Friend knows, some of the topics he raises will be commercial matters for the company, but I do know that this is a concerning time for workers at Wilko. My right hon. Friend the Business Secretary is keeping close to developments and we have already started supporting those who have been made redundant, and we stand ready to support others to the fullest of our abilities.",
94F66FAC-9BDD-467A-8307-6FA5AC20139E,Rishi Sunak,2023-10-16,Israel and Gaza,False,"I thank my right hon. Friend for welcoming me to her constituency this morning, and for joining me on what was an incredibly powerful visit to one of her local schools. I praise the courage and eloquence of the students we heard, who were incredible in explaining how this has affected them and their families. She has my assurance that we will continue to stand with Israel, as I said this morning, not just today, not just tomorrow, but always.",
19A26C37-23BB-40FD-8D60-18148B46B20A,Rishi Sunak,2023-10-16,Israel and Gaza,False,"I thank the right hon. Gentleman for his remarks. I do not know the details of the incident that he has described, but he is right that this malicious activity should not be happening in schools. We are absolutely clear about the fact that under the Terrorism Acts 2000 and 2006 it is an offence—there is a range of offences—to encourage terrorism, glorify and support groups that have been proscribed as terrorist organisations under UK law. The police will use all the tools at their disposal to stamp that out and arrest those who perpetrate such acts.",
81BB4A6F-02E8-4DC4-B972-72CA4ACE7CB0,Rishi Sunak,2023-10-16,Israel and Gaza,False,I can assure the hon. Lady that we are working very hard with partners across the region to bring humanitarian aid to the people who need it as soon as practically possible.,
CC30D5E2-000E-4CBF-8B0B-C20B02D3532E,Rishi Sunak,2023-10-23,Israel and Gaza,False,"We are working on efforts to get more humanitarian aid into Gaza. The crossing is now open, aid is being pre-positioned to el-Arish and neighbouring areas, and we are intensifying our conversations on logistical support as well as further financial support. I am pleased that the hon. Lady’s constituent’s family were able to exit—I assume via the west bank. Just for Members’ information, we are also working on that side of the conflict to ensure we can support those British nationals who have registered with the Foreign Office in their safe departure from the west bank, should they so choose. Border Force teams and others are engaged on that side of the conflict as well.",
6F83F0EE-C988-4989-9CC5-7A71FBD5EBD7,Rishi Sunak,2023-11-22,Engagements,True,"I thank my hon. Friend for raising this important issue and for continuing to be a fantastic campaigner on birth trauma. I am pleased that the first ever debate in Parliament on birth trauma was held recently, in October. It was powerful and moving, and it highlighted the significant impact that birth trauma can have on so many women’s lives. The Department of Health and Social Care is working with NHS England to make sure we improve maternity care and related mental healthcare. I will ensure the Health Secretary meets with my hon. Friend so that we can get this right for all the women who are depending on it.",
68EB7E9C-CB74-4A89-A056-E27328D57BFD,Rishi Sunak,2023-11-22,Engagements,True,"We welcome the agreement reached overnight. As I said, it is something that we have consistently pushed for and is a crucial first step as we try to resolve this situation and, indeed, the humanitarian crisis in Gaza. Of course, we want to see all hostages released as quickly as possible, including British nationals, and I urge all parties involved to deliver the agreement in full. I also put on record my thanks to Qatar for its important role. We will continue to work with the United States and Israel to ensure the safe return of hostages and maximise the opportunity of this temporary pause to step up aid to suffering civilians in Gaza. It is something that we have pushed for, that we have continued to do and that the UK is playing a leading role in delivering.",
307E86C1-D046-429B-8E39-61B83B19A9C7,Rishi Sunak,2023-11-29,Engagements,True,"My hon. Friend is absolutely right about the importance of high-quality bus services. That is why we have capped the cost of travelling on buses at £2 until the end of 2024 as a result of our decision on HS2, and why we have supported councils with £1 billion of funding. I urge all councils to ensure that people see the benefit of that investment, and I wholeheartedly back my hon. Friend’s campaign.",
B70A8213-DB3D-44FF-AFB5-5D0C58E258B8,Rishi Sunak,2023-11-29,Engagements,True,"I know that my hon. Friend campaigns passionately for the delivery of first-class healthcare for her constituents. Like her, I welcome the investment that the Alexandra Hospital has had in recent years in a range of different services. She will know that reconfigurations of services are, of course, clinically led local decisions following the appropriate engagement with patients and stakeholders, but I know that she will continue to make her case on behalf of her community.",
FDD80E67-9C0A-482C-8800-098453D49DD8,Rishi Sunak,2024-01-15,Defending the UK and Allies,False,"Let me tell my hon. Friend that she is right and we agree with the US assessment that Iran has directly supplied and directly supported Houthi attacks in the Red sea, providing intelligence, especially to enable their targeting of vessels, and providing them with missiles and unmanned aerial vehicles. She is right to say that we should do everything we can to prevent that, and I reassure her on that. She will know about the measures we have taken over the past two years on financial transparency and beneficial ownership registers, which allow us to crack down on economic crime and money laundering. Physically, the Royal Navy is involved in interdicting shipments, as it has done successfully last year and the year before. It will continue to have a presence in the region so that we can disrupt those illegal arms flows.",
98F1BDAD-FD3E-4B06-A80C-0F17359B0032,Rishi Sunak,2024-01-15,Defending the UK and Allies,False,"I thank my hon. Friend for his comments. In this case, it was necessary to strike with speed and protect the security of the operations. I believe that that is in accordance with the convention and, indeed, precedent on these matters. My hon. Friend is right: the Government need to protect the security interests of the United Kingdom. That means that sometimes we have to act decisively, quickly and securely. Fundamentally, we need to maintain the prerogative powers that allow the Executive to act in such emergencies, but of course I am responsible for those decisions, I do not take them lightly, and Parliament is responsible for holding me to account for them.",
412475FA-F7BE-4963-B8CF-06FD28995FF4,Rishi Sunak,2024-01-15,Defending the UK and Allies,False,I agree with everything my hon. Friend says. He is absolutely right that there is a risk in inaction. To have done nothing in the face of these attacks would have been to damage the security of our people and our interests.,
3407EEF6-3553-407C-9FB8-A45A83F0A24E,Rishi Sunak,2024-01-15,Defending the UK and Allies,False,"My hon. Friend is absolutely right to point out the impact of what is happening in the Red sea on British families at home. Some 15% of global trade passes through this corridor, and as we are seeing, if that has to reroute, it will have a direct consequence on the prices that British families pay. As we saw with the Ukraine and Russia situation, we cannot ignore what is happening. We need to act to protect British people and ensure their economic security.",
5C59762D-9870-4309-9998-998ABCC50ADB,Rishi Sunak,2024-01-23,Action Against Houthi Maritime Attacks,False,"I thank my right hon. Friend for his question. I want to be absolutely clear that no decision has been taken to embark on a sustained campaign of the nature that he mentioned—these were limited strikes, specifically in response to threats that we perceived—but we do reserve the right to take action in self-defence, as I have said. Crucially, the military action is just one part of a broader strategy, including diplomacy, sanctions and other things; we will use all levers to bring about an end to the disruption and the illegality that the Houthis are causing.",
B8241032-5FD0-400B-9BD6-D536C6EFA0C8,Rishi Sunak,2024-01-24,Engagements,True,"My hon. Friend is correct: local transport projects are and must be prioritised, and every region of our country will have more transport investment as a result of the decision that we made on HS2. Work is under way to consider potential upgrades to the west coast main line, including improvements at Preston station which may support additional local services from south Fylde. I know that the Rail Minister is considering these options carefully as we speak, and will update my hon. Friend in due course.",
12EC7B24-7453-48CE-9503-ACE23776FB92,Rishi Sunak,2024-01-31,Engagements,True,"I am very sorry to hear about Millie’s case, and I am sure that if there are specific aspects of it that need to be examined, the Health Secretary will follow them up with the right hon. Gentleman. More generally, we want to make sure that everyone gets the care they deserve, which is why we are not just investing record sums in the NHS but ensuring that there are record numbers of doctors, nurses and new, innovative forms of treatment such as surgical hubs and virtual wards. All that is showing that ambulance times, which the right hon. Gentleman mentioned, are lower today than they were this time last year.",
A19B191D-773B-4F08-9C51-9EA6D22B732A,Rishi Sunak,2024-02-07,Engagements,True,"My hon. Friend is absolutely right to highlight the importance of our apprenticeship provision, which is providing young people with opportunities across the country, particularly in the defence and aerospace sectors, as she said. Those plans are in stark contrast to those of the Labour party, which has caved in to big business and is now proposing to halve the amount of apprenticeship funding and the number of apprenticeships.",
4E210AD2-9999-4ABA-A291-536F29293F4D,Rishi Sunak,2024-02-21,Engagements,True,"As I said, this is one of the greatest miscarriages of justice in our country’s history. I do not think it is one that the Leader of the Opposition ever raised with me during these exchanges over the past year, but we are working hard to get victims not just the answers but the compensation that they deserve. We now have a statutory inquiry led by Sir Wyn Williams, who has the powers to get access to all the documentation that he requires and to speak to everybody that he needs to. That is the right and proper way to get the truth that the victims deserve, but in the meantime, we are not wasting a moment to get victims the compensation they deserve. The legislation will be before the House shortly.",
23166142-F41C-48D3-82DA-4203914E9F25,Rishi Sunak,2024-02-21,Engagements,True,"I thank my hon. Friend, who speaks from a point of authority. He knows that we have high standards to ensure that GPs provide services from premises that meet all the required criteria, but I understand it is possible for those services to be provided at alternative locations that meet the contract requirements. I will happily ensure that the Health and Social Care Secretary looks into his suggestions about more flexibility. He will also welcome our recent plans to expand the range of services available at pharmacies, saving many people time and hassle to get treatment for seven common ailments at their local pharmacist, easing the pressure on our GPs and speeding up the care that people deserve.",
8F05BAEA-FDE4-43FD-8567-321F3A87C01B,Rishi Sunak,2024-03-13,Engagements,True,"My hon. Friend raises an excellent question, because while Conservative Members believe in a country where hard work is rewarded and people can keep more of their hard-earned money—which is why we are cutting their taxes by an average of £900 each—we hear consistently from Labour Members that they not only disagree with that approach, but continue to cling to unfunded spending promises that would put taxes up. Also, just yesterday the shadow Chief Secretary to the Treasury, the hon. Member for Bristol North West (Darren Jones), described our plan to end the double taxation on work as “morally abhorrent”. That is the contrast between us and them: Labour will put your taxes up, and the Conservatives will keep cutting them.",
10FF545D-0120-4C2B-ACD4-E9DC78BECE3C,Rishi Sunak,2024-03-20,Engagements,True,"It is crystal clear that not only does the Labour party not have a plan to fix this issue, but the truth is it does not actually care about fixing this issue. The right hon. and learned Gentleman talks about gangs. When we gave the police new powers to crack down on the people-smuggling gangs, he spent months campaigning and voting against it. But thanks to our new laws, 900 criminals have been arrested and 450 have been convicted, serving over 370 years behind bars. If it was up to him, those criminals would still be out on our streets. The truth is that, if he was not the Labour leader, he would still want to be their lawyer. [Hon. Members: “More!]",
11F161D2-FEAD-46FB-949B-70255F2123FE,Rishi Sunak,2024-03-20,Engagements,True,"We continue to call for Israel to respect international humanitarian law and for civilians to be protected. Too many civilians have been killed and we want Israel to take greater care to limit its operations to military targets. Those are points that both I and the Foreign Secretary have made repeatedly to Prime Minister Netanyahu. We have previously assessed that Israel is committed and capable of complying with international humanitarian law, and of course we always keep that under review.",
DA4C82E8-B635-48DB-BA3D-8EB970285F8B,Rishi Sunak,2024-04-15,Iran-Israel Update,False,"I thank my right hon. Friend for his question. He will know that individual equipment and capability decisions will be made by a service chief, in conjunction with Ministers. I am happy to look at the point he raised, but we are increasing our purchases of F-35 aircraft and collaborating with Japan and Italy on building the next generation of fighter aircraft—something in which we are leading the world. It will be fantastic for British jobs here at home.",
82E9EA5F-62A8-4C65-9A2E-8C944D579BDF,Rishi Sunak,2024-04-15,Iran-Israel Update,False,"We have called for an immediate humanitarian pause to get the hostages out and aid in, and we will continue to do so. I am completely comfortable that what we did over the weekend was the right thing, acting together with allies to make sure that we could act in defence of Israel in the face of an unprecedented attack on its territory and people.",
7394A55A-EEC8-4F32-9682-1C0CD0DACA13,Rishi Sunak,2024-04-15,Iran-Israel Update,False,"Of course we want to see, and remain committed to, a two-state solution, and we are working hard to bring that about, but the biggest cause of regional instability is the pernicious influence of Iran, and nobody else.",
4B4E63AC-76E3-4574-9CA7-80C9A0456914,Rishi Sunak,2024-04-15,Iran-Israel Update,False,"As I said, I do not think there is any equivalence between what Vladimir Putin is doing in Ukraine and what Israel is doing to ensure the security of its citizens in the face of an appalling terrorist attack.",
0E2A4E44-A2BC-4A70-8745-5483BC2EC09C,Rishi Sunak,2024-04-15,Iran-Israel Update,False,"I am not going to speculate on hypotheticals. As I said, we have sent additional jets and air refuelling tankers to bolster our existing operation in the region. We will obviously keep next steps under review.",
2A6D0071-47EE-4CAB-83D9-DF44C9B1593B,Rishi Sunak,2024-04-17,Engagements,True,"I thank my hon. Friend for highlighting how Bracknell Forest Council has worked positively with the Department for Education through the safety valve programme. As part of that agreement, the council will receive £16 million in extra funding over the next few years to provide the vital education that his constituents deserve. I am told that the Department is still reviewing capital bids for the safety valve programme, but it will be in touch with local authorities directly as soon as possible.",
9118CD1B-F6CC-4136-BF3F-8DBCAB7A31D9,Rishi Sunak,2024-05-01,Engagements,True,"I am glad to actually see the hon. Member for Central Suffolk and North Ipswich (Dr Poulter) in the House, because he recently pointed out that residents under his local Labour council are “charged much more in council tax but in return receive…lower quality” services. He has been wrong about some things recently, but on that point he is absolutely right, and this week, people everywhere should vote Conservative.",
66DFE482-D0A2-4FF1-92E5-FE76A462FE77,Rishi Sunak,2024-05-08,Engagements,True,"Let me first extend my sympathies to Ann’s family for what she went through. Obviously that is not appropriate, and I will ensure that the Department engages with the right hon. Gentleman and Ann’s family on the proposed law. He is right to say that we should have high standards across the care industry, and we are working towards more investment to support our care home staff, making sure that they have training qualifications and development, and that we have a regime that can hold everyone to account for delivering the high standards that we would all expect.",
B6DBB215-9104-4D27-8B16-967763F6E125,Rishi Sunak,2024-05-22,Engagements,True,"The Foreign Secretary also said that the levels of legal migration to this country are too high. That is what I also believe, which is why it is right that we are taking decisive action to bring down the numbers. And that plan is working. In the first three months of this year, the visas issued are down by 25% and migration is on its way to being returned to more sustainable levels. I appreciate that that is a point of difference between the right hon. Gentleman’s party, and indeed the Labour party, and us. We believe that that level of migration needs to come down to more sustainable levels, so that we ease the pressure on public services. Everyone who comes to our country must contribute economically. That is the migration system that we will deliver.",
